customer_id,first_name,last_name,city,state,signup_date,loyalty_segment
BM-C00342,Aadhya,Singh,Kolkata,West Bengal,2022-04-16,Gold
BM-C00343,Pari,Singh,Bengaluru,Karnataka,2022-02-15,Gold
BM-C00344,Saanvi,Verma,Delhi,Delhi,2022-08-30,Silver
BM-C00345,Ishaan,Patel,Jaipur,Rajasthan,2019-11-15,Bronze
BM-C00346,Ishaan,Iyer,Pune,Maharashtra,2022-10-17,Platinum
BM-C00347,Myra,Patel,Bengaluru,Karnataka,2022-10-21,Bronze
BM-C00348,Ira,Nair,Pune,Maharashtra,2021-05-03,Bronze
BM-C00349,Aadhya,Patel,Delhi,Delhi,2023-05-14,Silver
BM-C00350,Arjun,Mehta,Mumbai,Maharashtra,2024-10-07,Platinum
BM-C00351,Arjun,Verma,Mumbai,Maharashtra,2021-01-03,Gold
BM-C00352,Aadhya,Mehta,Pune,Maharashtra,2019-04-11,Silver
BM-C00353,Diya,Patel,Ahmedabad,Gujarat,2022-10-11,Bronze
BM-C00354,Arjun,Rao,Lucknow,Uttar Pradesh,2022-02-14,Platinum
BM-C00355,Krishna,Reddy,Pune,Maharashtra,2019-12-19,Bronze
BM-C00356,Pari,Rao,Bengaluru,Karnataka,2022-04-17,Bronze
BM-C00357,Krishna,Singh,Chennai,Tamil Nadu,2020-10-28,Gold
BM-C00358,Reyansh,Verma,Ahmedabad,Gujarat,2020-02-26,Bronze
BM-C00359,Sai,Singh,Ahmedabad,Gujarat,2019-09-30,Gold
BM-C00360,Aditya,Rao,Pune,Maharashtra,2023-08-12,Gold
BM-C00361,Sai,Gupta,Chennai,Tamil Nadu,2022-01-28,Silver
BM-C00362,Reyansh,Gupta,Delhi,Delhi,2021-01-05,Platinum
BM-C00363,Diya,Rao,Mumbai,Maharashtra,2023-11-14,Gold
BM-C00364,Navya,Gupta,Ahmedabad,Gujarat,2024-03-16,Bronze
BM-C00365,Ishaan,Nair,Delhi,Delhi,2023-01-27,Platinum
BM-C00366,Riya,Verma,Kolkata,West Bengal,2020-01-25,Gold
BM-C00367,Myra,Singh,Delhi,Delhi,2024-10-14,Gold
BM-C00368,Navya,Mehta,Bengaluru,Karnataka,2020-07-19,Silver
BM-C00369,Anika,Sharma,Kolkata,West Bengal,2020-01-21,Silver
BM-C00370,Sai,Gupta,Chennai,Tamil Nadu,2021-09-29,Silver
BM-C00371,Anika,Iyer,Pune,Maharashtra,2019-09-03,Gold
BM-C00372,Navya,Iyer,Hyderabad,Telangana,2020-01-24,Gold
BM-C00373,Navya,Verma,Lucknow,Uttar Pradesh,2023-04-11,Silver
BM-C00374,Riya,Gupta,Lucknow,Uttar Pradesh,2020-06-15,Gold
BM-C00375,Vivaan,Sharma,Lucknow,Uttar Pradesh,2019-09-10,Bronze
BM-C00376,Krishna,Reddy,Lucknow,Uttar Pradesh,2023-11-13,Platinum
BM-C00377,Aarav,Singh,Lucknow,Uttar Pradesh,2024-05-02,Gold
BM-C00378,Pari,Reddy,Chennai,Tamil Nadu,2024-10-29,Platinum
BM-C00379,Myra,Verma,Chennai,Tamil Nadu,2024-11-09,Bronze
BM-C00380,Myra,Nair,Bengaluru,Karnataka,2023-02-13,Platinum
BM-C00381,Ananya,Mehta,Hyderabad,Telangana,2020-03-22,Gold
BM-C00382,Diya,Nair,Pune,Maharashtra,2020-02-11,Gold
BM-C00383,Navya,Verma,Jaipur,Rajasthan,2021-09-18,Silver
BM-C00384,Vihaan,Iyer,Ahmedabad,Gujarat,2022-10-28,Silver
BM-C00385,Vihaan,Sharma,Bengaluru,Karnataka,2021-06-20,Platinum
BM-C00386,Saanvi,Reddy,Lucknow,Uttar Pradesh,2020-05-11,Gold
BM-C00387,Ananya,Reddy,Lucknow,Uttar Pradesh,2020-05-10,Platinum
BM-C00388,Myra,Singh,Jaipur,Rajasthan,2021-08-16,Platinum
BM-C00389,Aditya,Nair,Mumbai,Maharashtra,2023-04-20,Platinum
BM-C00390,Reyansh,Mehta,Hyderabad,Telangana,2022-01-01,Bronze
BM-C00391,Ishaan,Singh,Mumbai,Maharashtra,2024-01-31,Platinum
BM-C00392,Navya,Sharma,Chennai,Tamil Nadu,2019-11-30,Platinum
BM-C00393,Krishna,Patel,Bengaluru,Karnataka,2022-06-06,Gold
BM-C00394,Aadhya,Sharma,Mumbai,Maharashtra,2023-11-07,Silver
BM-C00395,Navya,Iyer,Pune,Maharashtra,2019-08-17,Platinum
BM-C00396,Myra,Rao,Jaipur,Rajasthan,2021-05-19,Bronze
BM-C00397,Vihaan,Nair,Bengaluru,Karnataka,2022-03-05,Gold
BM-C00398,Diya,Gupta,Jaipur,Rajasthan,2020-09-10,Platinum
BM-C00399,Vivaan,Sharma,Jaipur,Rajasthan,2019-05-01,Silver
BM-C00400,Pari,Rao,Pune,Maharashtra,2022-11-20,Silver
BM-C00401,Anika,Gupta,Lucknow,Uttar Pradesh,2021-10-15,Gold
BM-C00402,Aadhya,Mehta,Bengaluru,Karnataka,2021-07-18,Gold
BM-C00403,Anika,Rao,Jaipur,Rajasthan,2023-03-02,Gold
BM-C00404,Aarav,Patel,Ahmedabad,Gujarat,2021-10-26,Bronze
BM-C00405,Riya,Iyer,Kolkata,West Bengal,2024-11-07,Bronze
BM-C00406,Pari,Iyer,Lucknow,Uttar Pradesh,2024-07-29,Silver
BM-C00407,Riya,Singh,Mumbai,Maharashtra,2020-06-13,Platinum
BM-C00408,Ayaan,Sharma,Bengaluru,Karnataka,2023-11-14,Bronze
BM-C00409,Aarav,Singh,Hyderabad,Telangana,2021-09-01,Platinum
BM-C00410,Saanvi,Reddy,Bengaluru,Karnataka,2022-06-28,Platinum
BM-C00411,Arjun,Rao,Mumbai,Maharashtra,2020-10-06,Gold
BM-C00412,Anika,Nair,Ahmedabad,Gujarat,2021-09-01,Silver
BM-C00413,Navya,Patel,Ahmedabad,Gujarat,2023-08-25,Gold
BM-C00414,Ira,Singh,Chennai,Tamil Nadu,2020-08-20,Silver
BM-C00415,Navya,Iyer,Chennai,Tamil Nadu,2020-11-29,Gold
BM-C00416,Reyansh,Singh,Chennai,Tamil Nadu,2021-09-12,Platinum
BM-C00417,Navya,Iyer,Pune,Maharashtra,2021-06-13,Bronze
BM-C00418,Navya,Nair,Lucknow,Uttar Pradesh,2022-05-10,Gold
BM-C00419,Ishaan,Sharma,Bengaluru,Karnataka,2021-06-12,Bronze
BM-C00420,Myra,Iyer,Pune,Maharashtra,2023-01-28,Silver
BM-C00421,Navya,Iyer,Hyderabad,Telangana,2023-10-13,Gold
BM-C00422,Vihaan,Mehta,Bengaluru,Karnataka,2023-12-29,Silver
BM-C00423,Vivaan,Rao,Hyderabad,Telangana,2020-12-02,Silver
BM-C00424,Vihaan,Nair,Mumbai,Maharashtra,2021-10-23,Platinum
BM-C00425,Arjun,Sharma,Delhi,Delhi,2023-09-06,Silver
BM-C00426,Pari,Singh,Kolkata,West Bengal,2024-07-14,Silver
BM-C00427,Ananya,Iyer,Chennai,Tamil Nadu,2024-06-29,Bronze
BM-C00428,Riya,Reddy,Delhi,Delhi,2023-07-21,Bronze
BM-C00429,Saanvi,Gupta,Bengaluru,Karnataka,2019-04-23,Platinum
BM-C00430,Sai,Iyer,Ahmedabad,Gujarat,2019-04-27,Bronze
BM-C00431,Riya,Mehta,Chennai,Tamil Nadu,2019-11-30,Gold
BM-C00432,Myra,Rao,Chennai,Tamil Nadu,2023-06-18,Platinum
BM-C00433,Anika,Singh,Bengaluru,Karnataka,2021-04-27,Silver
BM-C00434,Ananya,Gupta,Delhi,Delhi,2022-11-26,Gold
BM-C00435,Aarav,Patel,Bengaluru,Karnataka,2021-07-05,Silver
BM-C00436,Ira,Nair,Bengaluru,Karnataka,2022-08-21,Gold
BM-C00437,Aadhya,Verma,Delhi,Delhi,2020-07-28,Silver
BM-C00438,Ananya,Reddy,Ahmedabad,Gujarat,2019-01-22,Gold
BM-C00439,Ayaan,Singh,Kolkata,West Bengal,2021-04-09,Gold
BM-C00440,Riya,Mehta,Chennai,Tamil Nadu,2019-02-05,Gold
BM-C00441,Ayaan,Sharma,Pune,Maharashtra,2024-09-05,Bronze
BM-C00442,Ishaan,Gupta,Ahmedabad,Gujarat,2022-06-13,Gold
BM-C00443,Ishaan,Patel,Delhi,Delhi,2024-03-24,Silver
BM-C00444,Arjun,Singh,Hyderabad,Telangana,2020-04-20,Platinum
BM-C00445,Diya,Nair,Lucknow,Uttar Pradesh,2024-12-20,Platinum
BM-C00446,Reyansh,Reddy,Jaipur,Rajasthan,2024-10-14,Bronze
BM-C00447,Myra,Rao,Jaipur,Rajasthan,2024-12-26,Gold
BM-C00448,Riya,Verma,Delhi,Delhi,2019-07-11,Silver
BM-C00449,Navya,Gupta,Lucknow,Uttar Pradesh,2020-05-26,Gold
BM-C00450,Myra,Verma,Jaipur,Rajasthan,2024-10-14,Silver
BM-C00451,Pari,Verma,Lucknow,Uttar Pradesh,2023-05-05,Platinum
BM-C00452,Myra,Gupta,Mumbai,Maharashtra,2023-05-14,Platinum
BM-C00453,Riya,Sharma,Ahmedabad,Gujarat,2023-10-03,Platinum
BM-C00454,Aarav,Nair,Chennai,Tamil Nadu,2021-03-01,Bronze
BM-C00455,Riya,Verma,Hyderabad,Telangana,2019-05-21,Platinum
BM-C00456,Aditya,Rao,Pune,Maharashtra,2019-07-07,Bronze
BM-C00457,Vivaan,Iyer,Ahmedabad,Gujarat,2022-06-24,Silver
BM-C00458,Saanvi,Patel,Bengaluru,Karnataka,2022-04-03,Platinum
BM-C00459,Aadhya,Verma,Kolkata,West Bengal,2024-10-22,Silver
BM-C00460,Vihaan,Gupta,Pune,Maharashtra,2023-07-28,Platinum
BM-C00461,Arjun,Reddy,Jaipur,Rajasthan,2019-01-11,Bronze
BM-C00462,Myra,Rao,Chennai,Tamil Nadu,2022-08-10,Platinum
BM-C00463,Ayaan,Singh,Hyderabad,Telangana,2021-12-11,Silver
BM-C00464,Reyansh,Verma,Chennai,Tamil Nadu,2019-04-11,Platinum
BM-C00465,Aarav,Reddy,Lucknow,Uttar Pradesh,2020-10-02,Bronze
BM-C00466,Ira,Sharma,Delhi,Delhi,2022-10-19,Bronze
BM-C00467,Vivaan,Nair,Hyderabad,Telangana,2022-09-25,Silver
BM-C00468,Reyansh,Sharma,Jaipur,Rajasthan,2020-03-11,Gold
BM-C00469,Riya,Patel,Hyderabad,Telangana,2023-11-30,Gold
BM-C00470,Ishaan,Gupta,Hyderabad,Telangana,2024-08-13,Silver
BM-C00471,Ishaan,Iyer,Kolkata,West Bengal,2019-07-09,Silver
BM-C00472,Navya,Singh,Kolkata,West Bengal,2019-05-26,Gold
BM-C00473,Anika,Patel,Kolkata,West Bengal,2024-12-03,Platinum
BM-C00474,Arjun,Iyer,Kolkata,West Bengal,2022-03-15,Silver
BM-C00475,Pari,Reddy,Jaipur,Rajasthan,2020-12-01,Gold
BM-C00476,Myra,Sharma,Bengaluru,Karnataka,2023-10-14,Platinum
BM-C00477,Navya,Rao,Kolkata,West Bengal,2020-02-21,Platinum
BM-C00478,Krishna,Reddy,Hyderabad,Telangana,2021-10-23,Bronze
BM-C00479,Diya,Verma,Ahmedabad,Gujarat,2023-07-23,Silver
BM-C00480,Krishna,Nair,Mumbai,Maharashtra,2024-09-24,Bronze
BM-C00481,Reyansh,Mehta,Delhi,Delhi,2024-09-17,Silver
BM-C00482,Reyansh,Patel,Ahmedabad,Gujarat,2021-07-30,Bronze
BM-C00483,Reyansh,Verma,Hyderabad,Telangana,2023-01-27,Silver
BM-C00484,Reyansh,Nair,Lucknow,Uttar Pradesh,2021-01-13,Gold
BM-C00485,Aadhya,Singh,Chennai,Tamil Nadu,2023-07-16,Gold
BM-C00486,Krishna,Patel,Chennai,Tamil Nadu,2023-05-13,Platinum
BM-C00487,Vihaan,Singh,Ahmedabad,Gujarat,2021-09-21,Silver
BM-C00488,Ananya,Nair,Pune,Maharashtra,2019-05-23,Silver
BM-C00489,Aarav,Iyer,Bengaluru,Karnataka,2023-09-16,Platinum
BM-C00490,Arjun,Reddy,Chennai,Tamil Nadu,2021-10-21,Silver
BM-C00491,Riya,Reddy,Kolkata,West Bengal,2023-04-01,Gold
BM-C00492,Pari,Singh,Chennai,Tamil Nadu,2022-12-02,Silver
BM-C00493,Sai,Gupta,Pune,Maharashtra,2023-08-26,Platinum
BM-C00494,Navya,Sharma,Bengaluru,Karnataka,2023-06-16,Bronze
BM-C00495,Vivaan,Sharma,Delhi,Delhi,2022-07-05,Silver
BM-C00496,Aditya,Gupta,Hyderabad,Telangana,2019-01-29,Silver
BM-C00497,Myra,Patel,Jaipur,Rajasthan,2019-07-07,Platinum
BM-C00498,Aarav,Sharma,Ahmedabad,Gujarat,2023-07-12,Platinum
BM-C00499,Aarav,Rao,Mumbai,Maharashtra,2021-05-03,Gold
BM-C00500,Anika,Nair,Mumbai,Maharashtra,2020-07-10,Bronze
BM-C00501,Anika,Gupta,Delhi,Delhi,2021-01-18,Silver
BM-C00502,Anika,Iyer,Lucknow,Uttar Pradesh,2022-01-06,Gold
BM-C00503,Aditya,Patel,Kolkata,West Bengal,2022-06-15,Platinum
BM-C00504,Ayaan,Reddy,Lucknow,Uttar Pradesh,2021-07-20,Bronze
BM-C00505,Aditya,Nair,Mumbai,Maharashtra,2022-03-24,Platinum
BM-C00506,Pari,Sharma,Jaipur,Rajasthan,2024-06-01,Bronze
BM-C00507,Aditya,Singh,Bengaluru,Karnataka,2022-09-10,Gold
BM-C00508,Vihaan,Rao,Lucknow,Uttar Pradesh,2019-05-13,Silver
BM-C00509,Riya,Singh,Hyderabad,Telangana,2021-04-22,Bronze
BM-C00510,Krishna,Rao,Delhi,Delhi,2023-10-17,Bronze
BM-C00511,Ananya,Sharma,Bengaluru,Karnataka,2020-10-05,Silver
BM-C00512,Aditya,Iyer,Kolkata,West Bengal,2020-05-19,Silver
BM-C00513,Aadhya,Rao,Lucknow,Uttar Pradesh,2021-10-27,Platinum
BM-C00514,Aditya,Rao,Bengaluru,Karnataka,2021-12-10,Bronze
BM-C00515,Saanvi,Reddy,Delhi,Delhi,2019-08-25,Gold
BM-C00516,Ira,Mehta,Lucknow,Uttar Pradesh,2022-05-17,Gold
BM-C00517,Krishna,Singh,Mumbai,Maharashtra,2023-03-05,Silver
BM-C00518,Navya,Nair,Pune,Maharashtra,2022-09-03,Silver
BM-C00519,Aadhya,Verma,Lucknow,Uttar Pradesh,2024-04-05,Gold
BM-C00520,Aditya,Verma,Hyderabad,Telangana,2021-04-12,Silver
BM-C00521,Arjun,Nair,Kolkata,West Bengal,2021-09-10,Gold
BM-C00522,Aditya,Sharma,Delhi,Delhi,2021-08-15,Platinum
BM-C00523,Krishna,Verma,Pune,Maharashtra,2020-02-16,Bronze
BM-C00524,Saanvi,Singh,Bengaluru,Karnataka,2023-09-27,Platinum
BM-C00525,Aarav,Verma,Delhi,Delhi,2022-01-04,Bronze
BM-C00526,Ira,Patel,Lucknow,Uttar Pradesh,2022-04-11,Bronze
BM-C00527,Saanvi,Nair,Chennai,Tamil Nadu,2019-09-21,Silver
BM-C00528,Anika,Gupta,Lucknow,Uttar Pradesh,2024-10-30,Platinum
BM-C00529,Arjun,Iyer,Bengaluru,Karnataka,2021-07-24,Gold
BM-C00530,Arjun,Verma,Ahmedabad,Gujarat,2020-06-03,Platinum
BM-C00531,Saanvi,Iyer,Chennai,Tamil Nadu,2023-02-13,Bronze
BM-C00532,Krishna,Reddy,Pune,Maharashtra,2024-04-25,Platinum
BM-C00533,Ira,Reddy,Lucknow,Uttar Pradesh,2022-11-23,Bronze
BM-C00534,Ishaan,Sharma,Bengaluru,Karnataka,2022-05-14,Gold
BM-C00535,Aadhya,Patel,Lucknow,Uttar Pradesh,2022-09-29,Gold
BM-C00536,Ira,Gupta,Kolkata,West Bengal,2021-07-22,Gold
BM-C00537,Reyansh,Singh,Lucknow,Uttar Pradesh,2021-09-03,Silver
BM-C00538,Ananya,Iyer,Kolkata,West Bengal,2024-11-29,Platinum
BM-C00539,Ayaan,Patel,Lucknow,Uttar Pradesh,2022-03-14,Gold
BM-C00540,Diya,Verma,Kolkata,West Bengal,2023-10-18,Silver
BM-C00541,Navya,Gupta,Lucknow,Uttar Pradesh,2024-10-19,Bronze
BM-C00542,Reyansh,Singh,Ahmedabad,Gujarat,2021-06-24,Bronze
BM-C00543,Pari,Gupta,Kolkata,West Bengal,2024-05-21,Gold
BM-C00544,Krishna,Gupta,Hyderabad,Telangana,2022-08-07,Platinum
BM-C00545,Myra,Mehta,Delhi,Delhi,2023-01-28,Platinum
BM-C00546,Anika,Nair,Jaipur,Rajasthan,2023-08-17,Bronze
BM-C00547,Navya,Mehta,Pune,Maharashtra,2024-06-05,Bronze
BM-C00548,Ayaan,Patel,Delhi,Delhi,2020-05-31,Bronze
BM-C00549,Aadhya,Patel,Lucknow,Uttar Pradesh,2022-08-30,Bronze
BM-C00550,Vihaan,Iyer,Mumbai,Maharashtra,2020-11-20,Silver
BM-C00551,Diya,Nair,Ahmedabad,Gujarat,2022-12-09,Silver
BM-C00552,Aarav,Singh,Pune,Maharashtra,2019-11-21,Gold
BM-C00553,Aditya,Verma,Kolkata,West Bengal,2020-03-16,Gold
BM-C00554,Ananya,Singh,Chennai,Tamil Nadu,2020-10-04,Platinum
BM-C00555,Pari,Verma,Pune,Maharashtra,2022-09-23,Platinum
BM-C00556,Aditya,Iyer,Pune,Maharashtra,2019-05-19,Bronze
BM-C00557,Ananya,Verma,Mumbai,Maharashtra,2024-10-04,Silver
BM-C00558,Anika,Gupta,Hyderabad,Telangana,2023-09-11,Silver
BM-C00559,Navya,Nair,Pune,Maharashtra,2022-12-06,Silver
BM-C00560,Sai,Gupta,Kolkata,West Bengal,2024-06-12,Platinum
BM-C00561,Aarav,Mehta,Kolkata,West Bengal,2020-09-05,Platinum
BM-C00562,Saanvi,Nair,Lucknow,Uttar Pradesh,2019-01-14,Silver
BM-C00563,Krishna,Verma,Hyderabad,Telangana,2023-11-29,Bronze
BM-C00564,Sai,Patel,Jaipur,Rajasthan,2021-10-09,Silver
BM-C00565,Vihaan,Iyer,Ahmedabad,Gujarat,2024-09-14,Platinum
BM-C00566,Ananya,Mehta,Jaipur,Rajasthan,2022-04-22,Platinum
BM-C00567,Vihaan,Patel,Lucknow,Uttar Pradesh,2021-12-29,Platinum
BM-C00568,Sai,Iyer,Lucknow,Uttar Pradesh,2024-03-24,Bronze
BM-C00569,Ananya,Verma,Bengaluru,Karnataka,2021-01-11,Gold
BM-C00570,Sai,Patel,Delhi,Delhi,2024-11-24,Silver
BM-C00571,Aadhya,Nair,Jaipur,Rajasthan,2024-01-28,Silver
BM-C00572,Aadhya,Nair,Lucknow,Uttar Pradesh,2020-07-31,Platinum
BM-C00573,Sai,Rao,Jaipur,Rajasthan,2020-06-02,Platinum
BM-C00574,Arjun,Gupta,Chennai,Tamil Nadu,2021-09-04,Platinum
BM-C00575,Vivaan,Patel,Lucknow,Uttar Pradesh,2019-01-30,Platinum
BM-C00576,Reyansh,Nair,Bengaluru,Karnataka,2023-10-11,Platinum
BM-C00577,Pari,Nair,Kolkata,West Bengal,2022-10-10,Platinum
BM-C00578,Aditya,Mehta,Bengaluru,Karnataka,2019-04-06,Silver
BM-C00579,Vivaan,Iyer,Chennai,Tamil Nadu,2020-11-29,Gold
BM-C00580,Myra,Mehta,Bengaluru,Karnataka,2023-03-19,Bronze
BM-C00581,Vihaan,Iyer,Lucknow,Uttar Pradesh,2023-08-15,Gold
BM-C00582,Vivaan,Singh,Jaipur,Rajasthan,2023-08-25,Silver
BM-C00583,Vihaan,Reddy,Kolkata,West Bengal,2021-07-13,Bronze
BM-C00584,Krishna,Patel,Ahmedabad,Gujarat,2019-09-28,Platinum
BM-C00585,Ayaan,Reddy,Delhi,Delhi,2024-01-01,Gold
BM-C00586,Saanvi,Gupta,Lucknow,Uttar Pradesh,2024-03-29,Silver
BM-C00587,Reyansh,Sharma,Hyderabad,Telangana,2023-11-07,Gold
BM-C00588,Krishna,Mehta,Jaipur,Rajasthan,2023-08-01,Silver
BM-C00589,Ishaan,Iyer,Pune,Maharashtra,2023-11-15,Gold
BM-C00590,Vihaan,Gupta,Jaipur,Rajasthan,2022-07-02,Bronze
BM-C00591,Arjun,Gupta,Chennai,Tamil Nadu,2021-02-14,Silver
BM-C00592,Ayaan,Nair,Pune,Maharashtra,2023-03-01,Silver
BM-C00593,Krishna,Nair,Lucknow,Uttar Pradesh,2022-03-11,Platinum
BM-C00594,Aditya,Nair,Delhi,Delhi,2023-05-21,Gold
BM-C00595,Myra,Singh,Pune,Maharashtra,2021-10-13,Bronze
BM-C00596,Myra,Patel,Delhi,Delhi,2019-07-16,Platinum
BM-C00597,Saanvi,Reddy,Hyderabad,Telangana,2023-03-18,Gold
BM-C00598,Ishaan,Patel,Pune,Maharashtra,2023-08-28,Silver
BM-C00599,Pari,Patel,Lucknow,Uttar Pradesh,2024-10-21,Bronze
BM-C00600,Vihaan,Singh,Mumbai,Maharashtra,2019-02-20,Bronze
BM-C00601,Myra,Singh,Bengaluru,Karnataka,2019-01-03,Platinum
BM-C00602,Arjun,Iyer,Hyderabad,Telangana,2020-05-08,Gold
BM-C00603,Diya,Iyer,Delhi,Delhi,2019-09-14,Gold
BM-C00604,Vivaan,Nair,Bengaluru,Karnataka,2024-04-27,Gold
BM-C00605,Saanvi,Verma,Hyderabad,Telangana,2024-12-26,Bronze
BM-C00606,Reyansh,Singh,Mumbai,Maharashtra,2019-08-31,Silver
BM-C00607,Ayaan,Rao,Lucknow,Uttar Pradesh,2024-10-13,Platinum
BM-C00608,Aarav,Patel,Mumbai,Maharashtra,2020-01-10,Platinum
BM-C00609,Pari,Verma,Bengaluru,Karnataka,2020-12-12,Platinum
BM-C00610,Vihaan,Verma,Delhi,Delhi,2021-08-31,Gold
BM-C00611,Arjun,Nair,Chennai,Tamil Nadu,2020-02-18,Silver
BM-C00612,Anika,Mehta,Delhi,Delhi,2019-01-27,Silver
BM-C00613,Diya,Reddy,Ahmedabad,Gujarat,2024-05-05,Silver
BM-C00614,Ira,Singh,Kolkata,West Bengal,2020-11-05,Bronze
BM-C00615,Arjun,Verma,Delhi,Delhi,2024-01-06,Platinum
BM-C00616,Saanvi,Patel,Pune,Maharashtra,2020-03-10,Silver
BM-C00617,Aditya,Reddy,Chennai,Tamil Nadu,2023-09-16,Gold
BM-C00618,Ishaan,Reddy,Mumbai,Maharashtra,2023-05-28,Silver
BM-C00619,Ishaan,Sharma,Kolkata,West Bengal,2021-01-13,Platinum
BM-C00620,Vihaan,Reddy,Kolkata,West Bengal,2023-04-02,Bronze
BM-C00621,Aarav,Patel,Jaipur,Rajasthan,2021-09-10,Silver
BM-C00622,Riya,Nair,Kolkata,West Bengal,2022-02-09,Silver
BM-C00623,Aditya,Sharma,Ahmedabad,Gujarat,2023-12-30,Bronze
BM-C00624,Krishna,Reddy,Mumbai,Maharashtra,2019-05-04,Bronze
BM-C00625,Anika,Iyer,Kolkata,West Bengal,2024-05-06,Platinum
BM-C00626,Aadhya,Verma,Kolkata,West Bengal,2024-06-13,Silver
BM-C00627,Aditya,Iyer,Chennai,Tamil Nadu,2019-09-03,Silver
BM-C00628,Navya,Patel,Bengaluru,Karnataka,2022-04-28,Bronze
BM-C00629,Saanvi,Reddy,Chennai,Tamil Nadu,2019-06-29,Silver
BM-C00630,Saanvi,Verma,Delhi,Delhi,2022-11-09,Bronze
BM-C00631,Sai,Verma,Chennai,Tamil Nadu,2019-02-09,Silver
BM-C00632,Sai,Singh,Mumbai,Maharashtra,2021-12-13,Gold
BM-C00633,Diya,Gupta,Bengaluru,Karnataka,2021-04-15,Bronze
BM-C00634,Ananya,Nair,Mumbai,Maharashtra,2021-04-25,Bronze
BM-C00635,Riya,Verma,Chennai,Tamil Nadu,2023-03-22,Platinum
BM-C00636,Diya,Sharma,Jaipur,Rajasthan,2023-04-02,Silver
BM-C00637,Sai,Iyer,Pune,Maharashtra,2019-11-16,Bronze
BM-C00638,Anika,Sharma,Hyderabad,Telangana,2019-05-17,Bronze
BM-C00639,Vivaan,Singh,Hyderabad,Telangana,2022-02-04,Platinum
BM-C00640,Sai,Sharma,Bengaluru,Karnataka,2023-09-14,Platinum
BM-C00641,Ananya,Reddy,Hyderabad,Telangana,2022-07-17,Gold
BM-C00642,Aditya,Mehta,Chennai,Tamil Nadu,2022-03-04,Bronze
BM-C00643,Vivaan,Gupta,Jaipur,Rajasthan,2020-11-24,Bronze
BM-C00644,Aditya,Singh,Kolkata,West Bengal,2021-05-27,Gold
BM-C00645,Aditya,Rao,Pune,Maharashtra,2022-11-20,Bronze
BM-C00646,Reyansh,Iyer,Pune,Maharashtra,2023-10-18,Gold
BM-C00647,Ayaan,Singh,Lucknow,Uttar Pradesh,2022-02-18,Platinum
BM-C00648,Navya,Reddy,Hyderabad,Telangana,2020-04-12,Bronze
BM-C00649,Aarav,Reddy,Kolkata,West Bengal,2023-08-10,Gold
BM-C00650,Ananya,Sharma,Mumbai,Maharashtra,2024-08-04,Platinum
BM-C00651,Vihaan,Reddy,Chennai,Tamil Nadu,2023-07-05,Silver
BM-C00652,Pari,Sharma,Kolkata,West Bengal,2020-03-18,Gold
BM-C00653,Vivaan,Reddy,Delhi,Delhi,2023-06-03,Platinum
BM-C00654,Myra,Verma,Pune,Maharashtra,2023-12-10,Bronze
BM-C00655,Arjun,Nair,Jaipur,Rajasthan,2019-08-21,Bronze
BM-C00656,Arjun,Reddy,Kolkata,West Bengal,2021-06-25,Gold
BM-C00657,Aadhya,Patel,Pune,Maharashtra,2021-09-15,Platinum
BM-C00658,Ayaan,Verma,Chennai,Tamil Nadu,2020-09-21,Silver
BM-C00659,Vihaan,Gupta,Lucknow,Uttar Pradesh,2019-11-25,Silver
BM-C00660,Myra,Patel,Ahmedabad,Gujarat,2022-06-16,Bronze
BM-C00661,Diya,Reddy,Jaipur,Rajasthan,2022-11-05,Gold
BM-C00662,Krishna,Verma,Ahmedabad,Gujarat,2019-10-08,Silver
BM-C00663,Ira,Sharma,Chennai,Tamil Nadu,2020-10-30,Gold
BM-C00664,Aditya,Reddy,Bengaluru,Karnataka,2022-01-10,Platinum
BM-C00665,Vivaan,Iyer,Jaipur,Rajasthan,2021-03-19,Silver
BM-C00666,Aadhya,Singh,Mumbai,Maharashtra,2023-09-24,Silver
BM-C00667,Myra,Verma,Delhi,Delhi,2020-03-10,Bronze
BM-C00668,Vivaan,Reddy,Mumbai,Maharashtra,2020-02-11,Silver
BM-C00669,Diya,Verma,Kolkata,West Bengal,2023-12-15,Gold
BM-C00670,Aarav,Verma,Delhi,Delhi,2020-09-06,Platinum
BM-C00671,Aditya,Patel,Bengaluru,Karnataka,2020-01-16,Bronze
BM-C00672,Vivaan,Gupta,Ahmedabad,Gujarat,2023-11-18,Platinum
BM-C00673,Pari,Sharma,Kolkata,West Bengal,2022-04-04,Platinum
BM-C00674,Diya,Reddy,Bengaluru,Karnataka,2020-08-04,Gold
BM-C00675,Myra,Gupta,Chennai,Tamil Nadu,2019-04-18,Silver
BM-C00676,Pari,Nair,Chennai,Tamil Nadu,2023-09-07,Platinum
BM-C00677,Aditya,Iyer,Mumbai,Maharashtra,2022-04-04,Silver
BM-C00678,Reyansh,Rao,Kolkata,West Bengal,2021-02-13,Bronze
BM-C00679,Diya,Singh,Kolkata,West Bengal,2023-08-19,Platinum
BM-C00680,Riya,Rao,Pune,Maharashtra,2021-09-26,Platinum
BM-C00681,Sai,Sharma,Chennai,Tamil Nadu,2021-09-17,Silver
BM-C00682,Krishna,Sharma,Mumbai,Maharashtra,2023-01-05,Gold
BM-C00683,Ayaan,Gupta,Lucknow,Uttar Pradesh,2019-11-08,Silver
